,0,1,2,3,4,5,6,target,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
39,MVD5,ANJO,20170807,163307,9,2.7,1412,0,10.5,137.2885,34.9208,20.163,3.3539999999999996,0.991,0.815,0.815,0.0,-0.0181,0.0009599999999999999,0.0,0.0,-13.7,25.5,0.0,18.892,1.7730000000000001,-22.4,18.285,4.476,-1.3,137.0678,34.8908,0.025,100,0.6388,9.9,0.6885,3.0,3,0.8426,0.5
18,MVD5,ANJO,20170807,162709,9,2.7,1311,0,7.3,137.0252,35.0503,-3.8819999999999997,17.698,0.907,0.882,0.882,0.0,0.0144,0.009340000000000001,0.0,0.0,-15.7,18.9,0.0,-4.583,17.174,13.7,-3.477,19.416,28.3,137.0678,34.8908,0.025,100,0.6305,9.9,0.5598,0.0,3,0.6999,0.69
32,MVD5,ANJO,20170807,163008,9,1.7,0,1,14.0,137.2776,34.8704,19.183,-2.244,0.61,0.703,0.703,0.0,0.03639,-0.01181,0.0,0.0,0.0,0.0,0.0,19.935,-1.902,-31.4,19.244,-2.6439999999999997,-3.4,137.0678,34.8908,0.025,91,0.5985,9.9,0.5492,4.0,33,0.7612,0.42700000000000005
38,MVD5,ANJO,20170807,163406,9,1.7,0,1,9.4,137.2447,34.9141,16.163,2.6010000000000004,0.493,0.635,0.635,0.0,0.02731,-0.010579999999999999,0.0,0.0,0.0,0.0,0.0,15.957,3.2,-22.9,14.492,1.9680000000000002,-4.1,137.0678,34.8908,0.025,92,0.7647,9.9,0.6701,4.0,39,0.619,0.491
22,MVD5,ANJO,20170807,162212,9,1.7,1050,1,14.6,137.3344,34.7824,24.401999999999997,-11.988,0.861,1.131,1.131,0.0,0.021490000000000002,0.004370000000000001,0.0,0.0,-8.0,17.8,0.0,24.743000000000002,-11.356,-34.4,24.386999999999997,-13.083,-5.2,137.0678,34.8908,0.025,79,0.506,9.9,0.5249,5.0,23,0.8482,0.8340000000000001
21,MVD5,ANJO,20170807,162112,9,2.7,1050,1,16.4,137.3367,34.7727,24.611,-13.065999999999999,1.376,0.7390000000000001,0.7390000000000001,0.0,0.04251,0.009729999999999999,0.0,0.0,-9.3,20.3,0.0,24.92,-12.712,-40.0,24.362,-13.751,-7.2,137.0678,34.8908,0.025,75,0.428,9.9,0.4133,5.0,22,0.855,0.743
34,MVD5,ANJO,20170807,163107,9,2.7,1383,0,5.8,136.9713,35.0789,-8.796,20.869,1.0979999999999999,0.8490000000000001,0.8490000000000001,0.0,-0.01324,0.004,0.0,0.0,-14.5,17.9,0.0,-7.587000000000001,21.103,16.9,-7.657,22.825,28.5,137.0678,34.8908,0.025,97,0.6717,9.9,0.604,3599.0,3,0.7246,0.5
54,MVD5,ANJO,20170807,163804,9,1.7,1411,0,7.3,136.9427,35.1096,-11.407,24.274,0.8490000000000001,0.903,0.903,0.0,-0.017830000000000002,-0.0019199999999999998,0.0,0.0,-14.1,13.4,0.0,-10.505999999999998,24.301,14.1,-11.829,24.521,28.6,137.0678,34.8908,0.025,79,0.6786,9.9,0.5504,3599.0,6,0.692,0.5
28,MVD5,ANJO,20170807,162610,9,1.7,1050,1,11.1,137.3097,34.824,22.125999999999998,-7.382999999999999,0.701,1.111,1.111,0.0,0.01625,-0.00014,0.0,0.0,-10.5,19.6,0.0,21.537,-6.768,-33.7,21.628,-8.324,-11.4,137.0678,34.8908,0.025,86,0.6054,9.9,0.6114,5.0,29,0.7969,0.9159999999999999
28,MVD5,ANJO,20170807,163023,9,1.0,1327,0,7.5,136.9126,34.7456,-14.214,-16.095,0.382,0.517,0.517,0.0,0.03285,-0.00411,0.0,0.0,-8.9,14.6,0.0,-13.909,-16.428,-14.3,-14.374,-15.617,0.7,137.0678,34.8908,0.025,61,0.5667,9.9,0.5141,8.0,6,0.7788,0.5
8,MVD5,ANJO,20170807,161714,9,2.7,1167,0,10.4,137.1638,34.8987,8.774,0.884,0.436,0.615,0.615,0.0,0.02356,-0.01024,0.0,0.0,-17.4,12.2,0.0,8.964,1.4140000000000001,-27.9,8.771,0.26899999999999996,-7.1,137.0678,34.8908,0.025,93,0.771,9.9,0.6627,4.0,4,0.716,0.5
12,MVD5,ANJO,20170807,162509,9,2.7,1050,0,12.2,137.3051,34.8138,21.706999999999997,-8.513,1.167,1.0490000000000002,1.0490000000000002,0.0,0.013019999999999999,0.00489,0.0,0.0,-11.4,17.5,0.0,21.965999999999998,-6.903,-34.7,21.533,-9.347999999999999,-10.3,137.0678,34.8908,0.025,85,0.5704,9.9,0.6941,6.0,18,0.794,0.551
48,MVD5,ANJO,20170807,163548,9,3.9,1472,0,4.7,136.9927,34.6757,-6.882000000000001,-23.854,1.702,0.619,0.619,0.0,0.01563,-0.00506,0.0,0.0,-7.1,20.3,0.0,-6.399,-23.831,-28.6,-7.98,-23.666,-19.1,137.0678,34.8908,0.025,100,0.6577,9.9,0.6022,3595.0,3,0.6258,0.795
40,MVD5,ANJO,20170807,163535,9,1.0,0,1,10.4,137.2283,34.9248,14.661,3.785,0.294,0.615,0.615,0.0,0.02578,-0.01859,0.0,0.0,0.0,0.0,0.0,14.911,4.324,-19.9,14.206,3.477,0.9,137.0678,34.8908,0.025,71,0.5543,9.9,0.5001,3590.0,41,0.7303,0.5
11,MVD5,ANJO,20170807,162509,9,2.7,1256,0,6.4,137.2136,34.8288,13.333,-6.867999999999999,0.752,1.151,1.151,0.0,0.0105,0.00505,0.0,0.0,-14.1,14.9,0.0,13.432,-4.529,-29.5,15.052999999999999,-7.29,-16.7,137.0678,34.8908,0.025,100,0.5816,9.9,0.5258,6.0,3,0.8504,0.5589999999999999
20,MVD5,ANJO,20170807,162027,9,1.0,1050,1,14.5,137.345,34.7705,25.371,-13.307,0.513,1.271,1.271,0.0,0.022119999999999997,0.00072,0.0,0.0,-9.0,21.5,0.0,24.503,-11.866,-35.0,25.406999999999996,-14.341,-5.9,137.0678,34.8908,0.025,66,0.4015,9.9,0.4013,4.0,21,0.9419,0.807
44,MVD5,ANJO,20170807,163506,9,2.7,1434,0,7.9,137.2496,34.9645,16.605,8.19,0.898,0.895,0.895,0.0,0.014169999999999999,0.007509999999999999,0.0,0.0,-16.9,23.2,0.0,16.71,5.606,-17.1,18.547,7.55,-1.4,137.0678,34.8908,0.025,98,0.7545,9.9,0.624,3.0,3,0.5767,0.5
40,MVD5,ANJO,20170807,163406,9,1.7,1383,0,6.7,136.9796,35.0803,-8.041,21.026999999999997,0.677,1.079,1.079,0.0,-0.01353,0.00043,0.0,0.0,-2.8,7.9,0.0,-7.3229999999999995,21.829,13.3,-9.017999999999999,20.859,26.6,137.0678,34.8908,0.025,91,0.7999,9.9,0.6107,3599.0,4,0.6366,0.5
41,MVD5,ANJO,20170807,163406,9,1.7,1412,0,8.6,137.2744,34.9312,18.875,4.502,0.583,1.015,1.015,0.0,-0.01187,0.00156,0.0,0.0,-15.7,24.6,0.0,18.311,3.6710000000000003,-22.6,16.822,5.257999999999999,-5.4,137.0678,34.8908,0.025,100,0.7532,9.9,0.6757,4.0,4,0.8026,0.5
49,MVD5,ANJO,20170807,163605,9,1.7,1478,0,17.5,137.2045,34.8598,12.502,-3.43,0.413,0.6940000000000001,0.6940000000000001,0.0,-0.054189999999999995,0.00237,0.0,0.0,-22.6,2.0,0.0,13.032,-3.801,-28.3,14.2,-3.4989999999999997,6.7,137.0678,34.8908,0.025,85,0.6642,9.9,0.6855,5.0,3,0.8533,0.5
23,MVD5,ANJO,20170807,162311,9,2.7,1050,1,11.1,137.3281,34.7918,23.823,-10.956,1.273,1.158,1.158,0.0,0.01295,0.00549,0.0,0.0,-8.0,17.4,0.0,23.24,-7.836,-34.0,23.584,-12.03,-11.7,137.0678,34.8908,0.025,82,0.6001,9.9,0.6334,6.0,24,0.7972,0.523
